feature,family,comparison,group_n,reference_n,group_median,reference_median,cliffs_delta_group_minus_cn,robust_smd_group_minus_cn,direction_free_univariate_auc,missing_fraction,abs_cliffs_delta
activity__event7__activity__circadian__peak_sin__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.12940952255126045,-0.17373949579831932,-0.16689363700706236,0.5868697478991597,0.0,0.17373949579831932
activity__event7__activity__circadian__relative_amplitude__median,activity:level,MCI_vs_CN,47,85,0.30973031420472574,0.3048274552155862,-0.008760951188986232,0.05375706356159261,0.5043804755944932,0.0,0.008760951188986232
activity__event7__activity__circadian__relative_amplitude__median,activity:level,DEM_vs_CN,9,85,0.2424769022617382,0.3048274552155862,-0.3150326797385621,-0.5593451763072473,0.657516339869281,0.0,0.3150326797385621
activity__event7__activity__circadian__relative_amplitude__median,activity:level,IMPAIRED_vs_CN,56,85,0.3090985220243543,0.3048274552155862,-0.05798319327731093,0.04545580017692868,0.5289915966386555,0.0,0.05798319327731093
activity__event7__activity__circadian__relative_amplitude__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,0.3195543919004435,0.300502374018414,-0.008260325406758449,0.24468290688468858,0.5041301627033792,0.0,0.008260325406758449
activity__event7__activity__circadian__relative_amplitude__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,0.26526097031889184,0.300502374018414,-0.34901960784313724,-0.33598462298256837,0.6745098039215687,0.0,0.34901960784313724
activity__event7__activity__circadian__relative_amplitude__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,0.31295939824036817,0.300502374018414,-0.06302521008403361,0.1510148458449629,0.5315126050420168,0.0,0.06302521008403361
activity__event7__activity__circadian__relative_amplitude__p10,activity:level,MCI_vs_CN,47,85,0.25407684050596113,0.24856868992453302,-0.0392991239048811,0.05989766301511822,0.5196495619524406,0.0,0.0392991239048811
activity__event7__activity__circadian__relative_amplitude__p10,activity:level,DEM_vs_CN,9,85,0.20534951120174255,0.24856868992453302,-0.32287581699346407,-0.4025318086511673,0.661437908496732,0.0,0.32287581699346407
activity__event7__activity__circadian__relative_amplitude__p10,activity:level,IMPAIRED_vs_CN,56,85,0.24737568258193932,0.24856868992453302,-0.08487394957983194,-0.012997625028770535,0.542436974789916,0.0,0.08487394957983194
activity__event7__activity__circadian__relative_amplitude__p90,activity:level,MCI_vs_CN,47,85,0.3597687971601464,0.3554820436051085,-0.0037546933667083854,0.046416121115934426,0.5018773466833542,0.0,0.0037546933667083854
activity__event7__activity__circadian__relative_amplitude__p90,activity:level,DEM_vs_CN,9,85,0.32579751531590634,0.3554820436051085,-0.37254901960784315,-0.29004554120091935,0.6862745098039216,0.0,0.37254901960784315
activity__event7__activity__circadian__relative_amplitude__p90,activity:level,IMPAIRED_vs_CN,56,85,0.35412342077770276,0.3554820436051085,-0.06302521008403361,-0.014830866832870208,0.5315126050420168,0.0,0.06302521008403361
activity__event7__activity__circadian__relative_amplitude__iqr,activity:variability,MCI_vs_CN,47,85,0.05282042837790679,0.05664424781332,-0.05281602002503129,-0.09701254295931844,0.5264080100125157,0.0,0.05281602002503129
activity__event7__activity__circadian__relative_amplitude__iqr,activity:variability,DEM_vs_CN,9,85,0.049784163999296194,0.05664424781332,-0.15294117647058825,-0.16374065059653856,0.5764705882352941,0.0,0.15294117647058825
activity__event7__activity__circadian__relative_amplitude__iqr,activity:variability,IMPAIRED_vs_CN,56,85,0.05213748743886021,0.05664424781332,-0.06890756302521009,-0.11402350960304054,0.534453781512605,0.0,0.06890756302521009
activity__event7__activity__circadian__relative_amplitude__mad,activity:variability,MCI_vs_CN,47,85,0.023447640288320748,0.028552180685676984,-0.14893617021276595,-0.2473589221839044,0.574468085106383,0.0,0.14893617021276595
activity__event7__activity__circadian__relative_amplitude__mad,activity:variability,DEM_vs_CN,9,85,0.026410713328274077,0.028552180685676984,-0.1895424836601307,-0.11725430852625576,0.5947712418300654,0.0,0.1895424836601307
activity__event7__activity__circadian__relative_amplitude__mad,activity:variability,IMPAIRED_vs_CN,56,85,0.023822448192253508,0.028552180685676984,-0.15546218487394958,-0.22857313874046523,0.5777310924369747,0.0,0.15546218487394958
activity__event7__activity__circadian__relative_amplitude__theil_sen_rank_slope,activity:change,MCI_vs_CN,47,85,-0.014698552376504968,-0.0077932113031128365,-0.008760951188986232,-0.07458959765770129,0.5043804755944932,0.0,0.008760951188986232
activity__event7__activity__circadian__relative_amplitude__theil_sen_rank_slope,activity:change,DEM_vs_CN,9,85,0.008200987103224963,-0.0077932113031128365,0.2758169934640523,0.16320984016508183,0.6379084967320261,0.0,0.2758169934640523
activity__event7__activity__circadian__relative_amplitude__theil_sen_rank_slope,activity:change,IMPAIRED_vs_CN,56,85,-0.008505537253250251,-0.0077932113031128365,0.03697478991596639,-0.007706484243461005,0.5184873949579832,0.0,0.03697478991596639
activity__event7__activity__circadian__relative_amplitude__late_half_minus_early_half,activity:change,MCI_vs_CN,47,85,-0.007145991283464215,-0.0014956529044157785,-0.04430538172715895,-0.09871148974161292,0.5221526908635794,0.0,0.04430538172715895
activity__event7__activity__circadian__relative_amplitude__late_half_minus_early_half,activity:change,DEM_vs_CN,9,85,0.018848423891831445,-0.0014956529044157785,0.2522875816993464,0.42717458181341106,0.6261437908496732,0.0,0.2522875816993464
activity__event7__activity__circadian__relative_amplitude__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,-0.0018816246931280256,-0.0014956529044157785,0.0033613445378151263,-0.00669610832947136,0.5016806722689076,0.0,0.0033613445378151263
activity__event7__activity__class__high_longest_run_ratio_within_wear__median,activity:level,MCI_vs_CN,47,85,0.0,0.0,-0.03053817271589487,0.0,0.5152690863579474,0.0,0.03053817271589487
activity__event7__activity__class__high_longest_run_ratio_within_wear__median,activity:level,DEM_vs_CN,9,85,0.0,0.0,-0.1411764705882353,0.0,0.5705882352941176,0.0,0.1411764705882353
activity__event7__activity__class__high_longest_run_ratio_within_wear__median,activity:level,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.04831932773109244,0.0,0.5241596638655462,0.0,0.04831932773109244
activity__event7__activity__class__high_longest_run_ratio_within_wear__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,0.0014117826617826618,0.0015134399258486847,-0.06708385481852315,-0.027352068897946613,0.5335419274092617,0.0,0.06708385481852315
activity__event7__activity__class__high_longest_run_ratio_within_wear__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,0.000992063492063492,0.0015134399258486847,-0.27058823529411763,-0.18689210062090716,0.6352941176470588,0.0,0.27058823529411763
activity__event7__activity__class__high_longest_run_ratio_within_wear__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,0.0011415389179274412,0.0015134399258486847,-0.09978991596638656,-0.10094923850482386,0.5498949579831933,0.0,0.09978991596638656
activity__event7__activity__class__high_longest_run_ratio_within_wear__p10,activity:level,MCI_vs_CN,47,85,0.0,0.0,0.05006257822277847,0.0,0.5250312891113892,0.0,0.05006257822277847
activity__event7__activity__class__high_longest_run_ratio_within_wear__p10,activity:level,DEM_vs_CN,9,85,0.0,0.0,-0.16470588235294117,0.0,0.5823529411764705,0.0,0.16470588235294117
activity__event7__activity__class__high_longest_run_ratio_within_wear__p10,activity:level,IMPAIRED_vs_CN,56,85,0.0,0.0,0.015546218487394958,0.0,0.5077731092436975,0.0,0.015546218487394958
activity__event7__activity__class__high_longest_run_ratio_within_wear__p90,activity:level,MCI_vs_CN,47,85,0.003587092731829574,0.004363636363636368,-0.09086357947434293,-0.1049372897598024,0.5454317897371714,0.0,0.09086357947434293
activity__event7__activity__class__high_longest_run_ratio_within_wear__p90,activity:level,DEM_vs_CN,9,85,0.003472222222222222,0.004363636363636368,-0.2784313725490196,-0.14262626262626338,0.6392156862745098,0.0,0.2784313725490196
activity__event7__activity__class__high_longest_run_ratio_within_wear__p90,activity:level,IMPAIRED_vs_CN,56,85,0.0035668689439065974,0.004363636363636368,-0.12100840336134454,-0.10775858624963539,0.5605042016806723,0.0,0.12100840336134454
activity__event7__activity__class__high_longest_run_ratio_within_wear__iqr,activity:variability,MCI_vs_CN,47,85,0.001736111111111111,0.001736111111111111,-0.06032540675844806,0.0,0.530162703379224,0.0,0.06032540675844806
activity__event7__activity__class__high_longest_run_ratio_within_wear__iqr,activity:variability,DEM_vs_CN,9,85,0.001736111111111111,0.001736111111111111,-0.09411764705882353,0.0,0.5470588235294118,0.0,0.09411764705882353
activity__event7__activity__class__high_longest_run_ratio_within_wear__iqr,activity:variability,IMPAIRED_vs_CN,56,85,0.001736111111111111,0.001736111111111111,-0.0657563025210084,0.0,0.5328781512605042,0.0,0.0657563025210084
activity__event7__activity__class__high_longest_run_ratio_within_wear__mad,activity:variability,MCI_vs_CN,47,85,0.0,0.0,-0.021526908635794744,0.0,0.5107634543178974,0.0,0.021526908635794744
activity__event7__activity__class__high_longest_run_ratio_within_wear__mad,activity:variability,DEM_vs_CN,9,85,0.0,0.0,-0.08758169934640522,0.0,0.5437908496732027,0.0,0.08758169934640522
activity__event7__activity__class__high_longest_run_ratio_within_wear__mad,activity:variability,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.03214285714285714,0.0,0.5160714285714285,0.0,0.03214285714285714
activity__event7__activity__class__high_longest_run_ratio_within_wear__theil_sen_rank_slope,activity:change,MCI_vs_CN,47,85,0.0,0.0,0.07459324155193993,0.0,0.53729662077597,0.0,0.07459324155193993
activity__event7__activity__class__high_longest_run_ratio_within_wear__theil_sen_rank_slope,activity:change,DEM_vs_CN,9,85,0.0,0.0,0.2235294117647059,0.0,0.611764705882353,0.0,0.2235294117647059
activity__event7__activity__class__high_longest_run_ratio_within_wear__theil_sen_rank_slope,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,0.09852941176470588,0.0,0.549264705882353,0.0,0.09852941176470588
activity__event7__activity__class__high_longest_run_ratio_within_wear__late_half_minus_early_half,activity:change,MCI_vs_CN,47,85,0.0,0.0,0.04055068836045057,0.0,0.5202753441802253,0.0,0.04055068836045057
activity__event7__activity__class__high_longest_run_ratio_within_wear__late_half_minus_early_half,activity:change,DEM_vs_CN,9,85,0.0,0.0,0.2627450980392157,0.0,0.6313725490196078,0.0,0.2627450980392157
activity__event7__activity__class__high_longest_run_ratio_within_wear__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,0.07626050420168068,0.0,0.5381302521008403,0.0,0.07626050420168068
activity__event7__activity__class__high_ratio_within_wear__median,activity:level,MCI_vs_CN,47,85,0.0,0.0,-0.04355444305381727,0.0,0.5217772215269086,0.0,0.04355444305381727
activity__event7__activity__class__high_ratio_within_wear__median,activity:level,DEM_vs_CN,9,85,0.0,0.0,-0.20392156862745098,0.0,0.6019607843137256,0.0,0.20392156862745098
activity__event7__activity__class__high_ratio_within_wear__median,activity:level,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.06932773109243698,0.0,0.5346638655462185,0.0,0.06932773109243698
activity__event7__activity__class__high_ratio_within_wear__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,0.001488095238095238,0.002046359749311779,-0.05356695869837297,-0.0832571547995763,0.5267834793491865,0.0,0.05356695869837297
activity__event7__activity__class__high_ratio_within_wear__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,0.000992063492063492,0.002046359749311779,-0.265359477124183,-0.2414962671310503,0.6326797385620915,0.0,0.265359477124183
activity__event7__activity__class__high_ratio_within_wear__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,0.00144993894993895,0.002046359749311779,-0.08760504201680672,-0.09920254343073523,0.5438025210084034,0.0,0.08760504201680672
activity__event7__activity__class__high_ratio_within_wear__p10,activity:level,MCI_vs_CN,47,85,0.0,0.0,0.05481852315394243,0.0,0.5274092615769712,0.0,0.05481852315394243
activity__event7__activity__class__high_ratio_within_wear__p10,activity:level,DEM_vs_CN,9,85,0.0,0.0,-0.16470588235294117,0.0,0.5823529411764705,0.0,0.16470588235294117
activity__event7__activity__class__high_ratio_within_wear__p10,activity:level,IMPAIRED_vs_CN,56,85,0.0,0.0,0.01953781512605042,0.0,0.5097689075630252,0.0,0.01953781512605042
activity__event7__activity__class__high_ratio_within_wear__p90,activity:level,MCI_vs_CN,47,85,0.0038226433856862916,0.005016583747927033,-0.06983729662077597,-0.08461550102250778,0.534918648310388,0.0,0.06983729662077597
activity__event7__activity__class__high_ratio_within_wear__p90,activity:level,DEM_vs_CN,9,85,0.003472222222222222,0.005016583747927033,-0.24183006535947713,-0.14285235601289845,0.6209150326797386,0.0,0.24183006535947713
activity__event7__activity__class__high_ratio_within_wear__p90,activity:level,IMPAIRED_vs_CN,56,85,0.0037048680587579326,0.005016583747927033,-0.09747899159663866,-0.09314052156936235,0.5487394957983194,0.0,0.09747899159663866
activity__event7__activity__class__high_ratio_within_wear__iqr,activity:variability,MCI_vs_CN,47,85,0.001831501831501832,0.0018248175182481751,-0.036545682102628284,0.0010939686786918007,0.5182728410513142,0.0,0.036545682102628284
activity__event7__activity__class__high_ratio_within_wear__iqr,activity:variability,DEM_vs_CN,9,85,0.001736111111111111,0.0018248175182481751,-0.1542483660130719,-0.016885178787182847,0.5771241830065359,0.0,0.1542483660130719
activity__event7__activity__class__high_ratio_within_wear__iqr,activity:variability,IMPAIRED_vs_CN,56,85,0.001736111111111111,0.0018248175182481751,-0.05546218487394958,-0.014531446520211341,0.5277310924369748,0.0,0.05546218487394958
activity__event7__activity__class__high_ratio_within_wear__mad,activity:variability,MCI_vs_CN,47,85,0.0,0.0,-0.049061326658322905,0.0,0.5245306633291614,0.0,0.049061326658322905
activity__event7__activity__class__high_ratio_within_wear__mad,activity:variability,DEM_vs_CN,9,85,0.0,0.0,-0.1738562091503268,0.0,0.5869281045751634,0.0,0.1738562091503268
activity__event7__activity__class__high_ratio_within_wear__mad,activity:variability,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.06911764705882353,0.0,0.5345588235294118,0.0,0.06911764705882353
activity__event7__activity__class__high_ratio_within_wear__theil_sen_rank_slope,activity:change,MCI_vs_CN,47,85,0.0,0.0,0.08335419274092616,0.0,0.5416770963704631,0.0,0.08335419274092616
activity__event7__activity__class__high_ratio_within_wear__theil_sen_rank_slope,activity:change,DEM_vs_CN,9,85,0.0,0.0,0.14901960784313725,0.0,0.5745098039215686,0.0,0.14901960784313725
activity__event7__activity__class__high_ratio_within_wear__theil_sen_rank_slope,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,0.09390756302521008,0.0,0.5469537815126051,0.0,0.09390756302521008
activity__event7__activity__class__high_ratio_within_wear__late_half_minus_early_half,activity:change,MCI_vs_CN,47,85,0.0,0.0,0.0625782227784731,0.0,0.5312891113892365,0.0,0.0625782227784731
activity__event7__activity__class__high_ratio_within_wear__late_half_minus_early_half,activity:change,DEM_vs_CN,9,85,0.0,0.0,0.24705882352941178,0.0,0.6235294117647059,0.0,0.24705882352941178
activity__event7__activity__class__high_ratio_within_wear__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,0.09222689075630253,0.0,0.5461134453781512,0.0,0.09222689075630253
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__median,activity:level,MCI_vs_CN,47,85,0.04861111111111111,0.05555555555555555,-0.1284105131414268,-0.3057957579007592,0.5642052565707134,0.0,0.1284105131414268
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__median,activity:level,DEM_vs_CN,9,85,0.06273062730627306,0.05555555555555555,0.09673202614379085,0.23746154331958969,0.5483660130718955,0.0,0.09673202614379085
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__median,activity:level,IMPAIRED_vs_CN,56,85,0.05090421455938697,0.05555555555555555,-0.09222689075630253,-0.18808073183602358,0.5461134453781513,0.0,0.09222689075630253
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,0.05537849686857327,0.060694039520570134,-0.16795994993742178,-0.2092203466633058,0.5839799749687109,0.0,0.16795994993742178
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,0.06414190587393451,0.060694039520570134,0.15294117647058825,0.13593833776957448,0.5764705882352941,0.0,0.15294117647058825
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,0.057695038087830414,0.060694039520570134,-0.11638655462184874,-0.11368300739046291,0.5581932773109244,0.0,0.11638655462184874
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__p10,activity:level,MCI_vs_CN,47,85,0.03715154211150653,0.03981762917933131,-0.06958698372966207,-0.18530832816626916,0.534793491864831,0.0,0.06958698372966207
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__p10,activity:level,DEM_vs_CN,9,85,0.03918439716312057,0.03981762917933131,-0.058823529411764705,-0.034620830234923246,0.5294117647058824,0.0,0.058823529411764705
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__p10,activity:level,IMPAIRED_vs_CN,56,85,0.03741174187930643,0.03981762917933131,-0.06785714285714285,-0.15953866854679333,0.5339285714285714,0.0,0.06785714285714285
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__p90,activity:level,MCI_vs_CN,47,85,0.07916666666666669,0.08726851851851854,-0.1934918648310388,-0.2206930598870251,0.5967459324155193,0.0,0.1934918648310388
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__p90,activity:level,DEM_vs_CN,9,85,0.09823312730224137,0.08726851851851854,0.3516339869281046,0.34679180550931765,0.6758169934640523,0.0,0.3516339869281046
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__p90,activity:level,IMPAIRED_vs_CN,56,85,0.0827396214896215,0.08726851851851854,-0.10588235294117647,-0.11987917385201263,0.5529411764705883,0.0,0.10588235294117647
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__iqr,activity:variability,MCI_vs_CN,47,85,0.01800529573442415,0.021791036140799164,-0.18448060075093867,-0.25279248083234146,0.5922403003754693,0.0,0.18448060075093867
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__iqr,activity:variability,DEM_vs_CN,9,85,0.034971723220226215,0.021791036140799164,0.6130718954248366,1.4680919722915624,0.8065359477124183,0.0,0.6130718954248366
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__iqr,activity:variability,IMPAIRED_vs_CN,56,85,0.019662355046996524,0.021791036140799164,-0.05630252100840336,-0.12804962081774912,0.5281512605042017,0.0,0.05630252100840336
activity__event7__activity__class__inactive_longest_run_ratio_within_wear__mad,activity:variability,MCI_vs_CN,47,85,0.008391608391608386,0.011363636363636367,-0.2095118898623279,-0.3531527939180331,0.6047559449311639,0.0,0.2095118898623279
